Entity,Code,Year,Augmented Human Development Index (AHDI),World region according to OWID,Augmented Human Development Index (AHDI) (Annotations)
Afghanistan,AFG,1950,0.050042875,Asia,
Afghanistan,AFG,1955,0.05348668,Asia,
Afghanistan,AFG,1960,0.058653668,Asia,
Afghanistan,AFG,1965,0.068906926,Asia,
Afghanistan,AFG,1970,0.08117029,Asia,
Afghanistan,AFG,1975,0.074788675,Asia,
Afghanistan,AFG,1980,0.07656577,Asia,
Afghanistan,AFG,1985,0.08730503,Asia,
Afghanistan,AFG,1990,0.09245061,Asia,
Afghanistan,AFG,1995,0.079802945,Asia,
Afghanistan,AFG,2000,0.08246316,Asia,
Afghanistan,AFG,2005,0.14892088,Asia,
Afghanistan,AFG,2010,0.19829646,Asia,
Afghanistan,AFG,2015,0.20281565,Asia,
Afghanistan,AFG,2020,0.18043555,Asia,
Albania,ALB,1870,0.03051321,Europe,
Albania,ALB,1880,0.028269397,Europe,
Albania,ALB,1890,0.030137107,Europe,
Albania,ALB,1900,0.03200694,Europe,
Albania,ALB,1913,0.05654056,Europe,
Albania,ALB,1925,0.073980205,Europe,
Albania,ALB,1929,0.08313372,Europe,
Albania,ALB,1933,0.09143072,Europe,
Albania,ALB,1938,0.091555804,Europe,
Albania,ALB,1950,0.12830953,Europe,
Albania,ALB,1955,0.13663599,Europe,
Albania,ALB,1960,0.14703792,Europe,
Albania,ALB,1965,0.15765826,Europe,
Albania,ALB,1970,0.17570245,Europe,
Albania,ALB,1975,0.1961762,Europe,
Albania,ALB,1980,0.21242611,Europe,
Albania,ALB,1985,0.23355141,Europe,
Albania,ALB,1990,0.26240152,Europe,
Albania,ALB,1995,0.38640267,Europe,
Albania,ALB,2000,0.42202714,Europe,
Albania,ALB,2005,0.46864226,Europe,
Albania,ALB,2010,0.49445975,Europe,
Albania,ALB,2015,0.49429432,Europe,
Albania,ALB,2020,0.5164856,Europe,
Algeria,DZA,1870,0.045676082,Africa,
Algeria,DZA,1880,0.046066035,Africa,
Algeria,DZA,1890,0.051203508,Africa,
Algeria,DZA,1900,0.05800915,Africa,
Algeria,DZA,1913,0.067222744,Africa,
Algeria,DZA,1925,0.071817495,Africa,
Algeria,DZA,1929,0.07663181,Africa,
Algeria,DZA,1933,0.078933686,Africa,
Algeria,DZA,1938,0.08405964,Africa,
Algeria,DZA,1950,0.10519681,Africa,
Algeria,DZA,1955,0.10996123,Africa,
Algeria,DZA,1960,0.09314837,Africa,
Algeria,DZA,1965,0.11800134,Africa,
Algeria,DZA,1970,0.1270099,Africa,
Algeria,DZA,1975,0.14428,Africa,
Algeria,DZA,1980,0.18218003,Africa,
Algeria,DZA,1985,0.21066093,Africa,
Algeria,DZA,1990,0.24758464,Africa,
Algeria,DZA,1995,0.24591163,Africa,
Algeria,DZA,2000,0.28462866,Africa,
Algeria,DZA,2005,0.2929797,Africa,
Algeria,DZA,2010,0.31601042,Africa,
Algeria,DZA,2015,0.33777452,Africa,
Algeria,DZA,2020,0.32287198,Africa,
Angola,AGO,1870,0.019288933,Africa,
Angola,AGO,1880,0.021405414,Africa,
Angola,AGO,1890,0.024467198,Africa,
Angola,AGO,1900,0.026868008,Africa,
Angola,AGO,1913,0.026831016,Africa,
Angola,AGO,1925,0.026773145,Africa,
Angola,AGO,1929,0.02693555,Africa,
Angola,AGO,1933,0.027013954,Africa,
Angola,AGO,1938,0.029408827,Africa,
Angola,AGO,1950,0.033716675,Africa,
Angola,AGO,1955,0.03576703,Africa,
Angola,AGO,1960,0.038730588,Africa,
Angola,AGO,1965,0.047454458,Africa,
Angola,AGO,1970,0.05472732,Africa,
Angola,AGO,1975,0.07006942,Africa,
Angola,AGO,1980,0.0799641,Africa,
Angola,AGO,1985,0.08792311,Africa,
Angola,AGO,1990,0.099326536,Africa,
Angola,AGO,1995,0.11493232,Africa,
Angola,AGO,2000,0.12090518,Africa,
Angola,AGO,2005,0.15637226,Africa,
Angola,AGO,2010,0.20791548,Africa,
Angola,AGO,2015,0.22157039,Africa,
Angola,AGO,2020,0.24331707,Africa,
Argentina,ARG,1870,0.12420355,South America,
Argentina,ARG,1880,0.13139248,South America,
Argentina,ARG,1890,0.15096913,South America,
Argentina,ARG,1900,0.16371031,South America,
Argentina,ARG,1913,0.19978023,South America,
Argentina,ARG,1925,0.23818037,South America,
Argentina,ARG,1929,0.2523195,South America,
Argentina,ARG,1933,0.22613789,South America,
Argentina,ARG,1938,0.23912717,South America,
Argentina,ARG,1950,0.2767622,South America,
Argentina,ARG,1955,0.2722782,South America,
Argentina,ARG,1960,0.3344311,South America,
Argentina,ARG,1965,0.33807117,South America,
Argentina,ARG,1970,0.2536249,South America,
Argentina,ARG,1975,0.36530712,South America,
Argentina,ARG,1980,0.23649506,South America,
Argentina,ARG,1985,0.46000478,South America,
Argentina,ARG,1990,0.45509735,South America,
Argentina,ARG,1995,0.4806474,South America,
Argentina,ARG,2000,0.49682707,South America,
Argentina,ARG,2005,0.5196086,South America,
Argentina,ARG,2010,0.5257614,South America,
Argentina,ARG,2015,0.54949826,South America,
Argentina,ARG,2020,0.5808542,South America,
Armenia,ARM,1980,0.22377342,Asia,
Armenia,ARM,1985,0.2320457,Asia,
Armenia,ARM,1990,0.42715374,Asia,
Armenia,ARM,1995,0.398531,Asia,
Armenia,ARM,2000,0.38483718,Asia,
Armenia,ARM,2005,0.39193562,Asia,
Armenia,ARM,2010,0.40805528,Asia,
Armenia,ARM,2015,0.4382096,Asia,
Armenia,ARM,2020,0.5582929,Asia,
Australia,AUS,1870,0.24044089,Oceania,
Australia,AUS,1880,0.27019393,Oceania,
Australia,AUS,1890,0.29861262,Oceania,
Australia,AUS,1900,0.3321839,Oceania,
Australia,AUS,1913,0.39089322,Oceania,
Australia,AUS,1925,0.430906,Oceania,
Australia,AUS,1929,0.43778157,Oceania,
Australia,AUS,1933,0.4535729,Oceania,
Australia,AUS,1938,0.46507654,Oceania,
Australia,AUS,1950,0.50385654,Oceania,
Australia,AUS,1955,0.52304304,Oceania,
Australia,AUS,1960,0.53925294,Oceania,
Australia,AUS,1965,0.5463984,Oceania,
Australia,AUS,1970,0.5682952,Oceania,
Australia,AUS,1975,0.60786086,Oceania,
Australia,AUS,1980,0.6455919,Oceania,
Australia,AUS,1985,0.67236197,Oceania,
Australia,AUS,1990,0.708155,Oceania,
Australia,AUS,1995,0.7332402,Oceania,
Australia,AUS,2000,0.7583498,Oceania,
Australia,AUS,2005,0.7917522,Oceania,
Australia,AUS,2010,0.81487536,Oceania,
Australia,AUS,2015,0.8298358,Oceania,
Australia,AUS,2020,0.84790266,Oceania,
Austria,AUT,1870,0.15213105,Europe,
Austria,AUT,1880,0.16159448,Europe,
Austria,AUT,1890,0.17998949,Europe,
Austria,AUT,1900,0.20430338,Europe,
Austria,AUT,1913,0.22650912,Europe,
Austria,AUT,1925,0.31027618,Europe,
Austria,AUT,1929,0.33185422,Europe,
Austria,AUT,1933,0.24358167,Europe,
Austria,AUT,1938,0.220258,Europe,
Austria,AUT,1950,0.3897206,Europe,
Austria,AUT,1955,0.42233235,Europe,
Austria,AUT,1960,0.45607153,Europe,
Austria,AUT,1965,0.47857293,Europe,
Austria,AUT,1970,0.5038213,Europe,
Austria,AUT,1975,0.5326107,Europe,
Austria,AUT,1980,0.561165,Europe,
Austria,AUT,1985,0.5828692,Europe,
Austria,AUT,1990,0.6143414,Europe,
Austria,AUT,1995,0.6331207,Europe,
Austria,AUT,2000,0.66051435,Europe,
Austria,AUT,2005,0.6800098,Europe,
Austria,AUT,2010,0.7020926,Europe,
Austria,AUT,2015,0.7083975,Europe,
Austria,AUT,2020,0.73825544,Europe,
Azerbaijan,AZE,1980,0.20128594,Asia,
Azerbaijan,AZE,1985,0.21612823,Asia,
Azerbaijan,AZE,1990,0.27592817,Asia,
Azerbaijan,AZE,1995,0.26103574,Asia,
Azerbaijan,AZE,2000,0.27195588,Asia,
Azerbaijan,AZE,2005,0.28187063,Asia,
Azerbaijan,AZE,2010,0.30111417,Asia,
Azerbaijan,AZE,2015,0.3062189,Asia,
Azerbaijan,AZE,2020,0.2845643,Asia,
Bahamas,BHS,1950,0.30656815,North America,
Bahamas,BHS,1955,0.35131037,North America,
Bahamas,BHS,1960,0.3639083,North America,
Bahamas,BHS,1965,0.39520603,North America,
Bahamas,BHS,1970,0.41028255,North America,
Bahamas,BHS,1975,0.40832388,North America,
Bahamas,BHS,1980,0.4247736,North America,
Bahamas,BHS,1985,0.45909292,North America,
Bahamas,BHS,1990,0.48097944,North America,
Bahamas,BHS,1995,0.5033726,North America,
Bahamas,BHS,2000,0.54477113,North America,
Bahamas,BHS,2005,0.5789728,North America,
Bahamas,BHS,2010,0.5958334,North America,
Bahamas,BHS,2015,0.57250273,North America,
Bahamas,BHS,2020,0.6174499,North America,
Bahrain,BHR,1870,0.019673059,Asia,
Bahrain,BHR,1880,0.019818721,Asia,
Bahrain,BHR,1890,0.019961243,Asia,
Bahrain,BHR,1900,0.020100774,Asia,
Bahrain,BHR,1913,0.021269342,Asia,
Bahrain,BHR,1925,0.024246383,Asia,
Bahrain,BHR,1929,0.03216693,Asia,
Bahrain,BHR,1933,0.034465227,Asia,
Bahrain,BHR,1938,0.03622597,Asia,
Bahrain,BHR,1950,0.06656126,Asia,
Bahrain,BHR,1955,0.07100166,Asia,
Bahrain,BHR,1960,0.076704875,Asia,
Bahrain,BHR,1965,0.08652195,Asia,
Bahrain,BHR,1970,0.10580261,Asia,
Bahrain,BHR,1975,0.164858,Asia,
Bahrain,BHR,1980,0.14986748,Asia,
Bahrain,BHR,1985,0.16101821,Asia,
Bahrain,BHR,1990,0.1735822,Asia,
Bahrain,BHR,1995,0.18213663,Asia,
Bahrain,BHR,2000,0.20597629,Asia,
Bahrain,BHR,2005,0.280406,Asia,
Bahrain,BHR,2010,0.286525,Asia,
Bahrain,BHR,2015,0.2785676,Asia,
Bahrain,BHR,2020,0.3008721,Asia,
Bangladesh,BGD,1950,0.09809947,Asia,
Bangladesh,BGD,1955,0.0989439,Asia,
Bangladesh,BGD,1960,0.089084886,Asia,
Bangladesh,BGD,1965,0.110531665,Asia,
Bangladesh,BGD,1970,0.107536644,Asia,
Bangladesh,BGD,1975,0.12069669,Asia,
Bangladesh,BGD,1980,0.14473437,Asia,
Bangladesh,BGD,1985,0.14149974,Asia,
Bangladesh,BGD,1990,0.17070545,Asia,
Bangladesh,BGD,1995,0.21250309,Asia,
Bangladesh,BGD,2000,0.24679819,Asia,
Bangladesh,BGD,2005,0.24797612,Asia,
Bangladesh,BGD,2010,0.24314903,Asia,
Bangladesh,BGD,2015,0.23861583,Asia,
Bangladesh,BGD,2020,0.26811337,Asia,
Barbados,BRB,1950,0.24863863,North America,
Barbados,BRB,1955,0.3134722,North America,
Barbados,BRB,1960,0.35259634,North America,
Barbados,BRB,1965,0.37780288,North America,
Barbados,BRB,1970,0.43444252,North America,
Barbados,BRB,1975,0.447342,North America,
Barbados,BRB,1980,0.47405264,North America,
Barbados,BRB,1985,0.49245065,North America,
Barbados,BRB,1990,0.49687114,North America,
Barbados,BRB,1995,0.5108356,North America,
Barbados,BRB,2000,0.5174611,North America,
Barbados,BRB,2005,0.53463125,North America,
Barbados,BRB,2010,0.54634875,North America,
Barbados,BRB,2015,0.572359,North America,
Barbados,BRB,2020,0.56136173,North America,
Belarus,BLR,1980,0.21248452,Europe,
Belarus,BLR,1985,0.22412254,Europe,
Belarus,BLR,1990,0.42393064,Europe,
Belarus,BLR,1995,0.41527084,Europe,
Belarus,BLR,2000,0.31945187,Europe,
Belarus,BLR,2005,0.32750547,Europe,
Belarus,BLR,2010,0.35403925,Europe,
Belarus,BLR,2015,0.38143304,Europe,
Belarus,BLR,2020,0.3555969,Europe,
Belgium,BEL,1870,0.2184549,Europe,
Belgium,BEL,1880,0.23442212,Europe,
Belgium,BEL,1890,0.24484515,Europe,
Belgium,BEL,1900,0.27053005,Europe,
Belgium,BEL,1913,0.295519,Europe,
Belgium,BEL,1925,0.317585,Europe,
Belgium,BEL,1929,0.32420182,Europe,
Belgium,BEL,1933,0.32546327,Europe,
Belgium,BEL,1938,0.3365228,Europe,
Belgium,BEL,1950,0.40251288,Europe,
Belgium,BEL,1955,0.42703006,Europe,
Belgium,BEL,1960,0.45760787,Europe,
Belgium,BEL,1965,0.47655648,Europe,
Belgium,BEL,1970,0.49384055,Europe,
Belgium,BEL,1975,0.51312834,Europe,
Belgium,BEL,1980,0.5446048,Europe,
Belgium,BEL,1985,0.5635787,Europe,
Belgium,BEL,1990,0.59804577,Europe,
Belgium,BEL,1995,0.6203529,Europe,
Belgium,BEL,2000,0.64577866,Europe,
Belgium,BEL,2005,0.67229027,Europe,
Belgium,BEL,2010,0.69428957,Europe,
Belgium,BEL,2015,0.71222556,Europe,
Belgium,BEL,2020,0.7353814,Europe,
Belize,BLZ,1950,0.2732957,North America,
Belize,BLZ,1955,0.309687,North America,
Belize,BLZ,1960,0.31765085,North America,
Belize,BLZ,1965,0.3373616,North America,
Belize,BLZ,1970,0.34267944,North America,
Belize,BLZ,1975,0.3637687,North America,
Belize,BLZ,1980,0.37776464,North America,
Belize,BLZ,1985,0.3941834,North America,
Belize,BLZ,1990,0.42289647,North America,
Belize,BLZ,1995,0.44595855,North America,
Belize,BLZ,2000,0.47155496,North America,
Belize,BLZ,2005,0.5103545,North America,
Belize,BLZ,2010,0.54746985,North America,
Belize,BLZ,2015,0.53799325,North America,
Belize,BLZ,2020,0.49294052,North America,
Benin,BEN,1870,0.021074818,Africa,
Benin,BEN,1880,0.02432086,Africa,
Benin,BEN,1890,0.028637078,Africa,
Benin,BEN,1900,0.032509074,Africa,
Benin,BEN,1913,0.03835553,Africa,
Benin,BEN,1925,0.032606266,Africa,
Benin,BEN,1929,0.04313239,Africa,
Benin,BEN,1933,0.04346835,Africa,
Benin,BEN,1938,0.04647477,Africa,
Benin,BEN,1950,0.053420506,Africa,
Benin,BEN,1955,0.06392028,Africa,
Benin,BEN,1960,0.087437525,Africa,
Benin,BEN,1965,0.1015375,Africa,
Benin,BEN,1970,0.090044506,Africa,
Benin,BEN,1975,0.09072303,Africa,
Benin,BEN,1980,0.1063961,Africa,
Benin,BEN,1985,0.119987644,Africa,
Benin,BEN,1990,0.15301791,Africa,
Benin,BEN,1995,0.21542442,Africa,
Benin,BEN,2000,0.22679473,Africa,
Benin,BEN,2005,0.24196322,Africa,
Benin,BEN,2010,0.25836647,Africa,
Benin,BEN,2015,0.27098706,Africa,
Benin,BEN,2020,0.24761356,Africa,
Bolivia,BOL,1870,0.041135855,South America,
Bolivia,BOL,1880,0.054075994,South America,
Bolivia,BOL,1890,0.06045328,South America,
Bolivia,BOL,1900,0.06592459,South America,
Bolivia,BOL,1913,0.08657551,South America,
Bolivia,BOL,1925,0.1077458,South America,
Bolivia,BOL,1929,0.1137904,South America,
Bolivia,BOL,1933,0.112486854,South America,
Bolivia,BOL,1938,0.11490253,South America,
Bolivia,BOL,1950,0.13180655,South America,
Bolivia,BOL,1955,0.14513652,South America,
Bolivia,BOL,1960,0.15367419,South America,
Bolivia,BOL,1965,0.12732121,South America,
Bolivia,BOL,1970,0.12246375,South America,
Bolivia,BOL,1975,0.11617605,South America,
Bolivia,BOL,1980,0.14605351,South America,
Bolivia,BOL,1985,0.2826063,South America,
Bolivia,BOL,1990,0.3181508,South America,
Bolivia,BOL,1995,0.34863815,South America,
Bolivia,BOL,2000,0.37140462,South America,
Bolivia,BOL,2005,0.3924514,South America,
Bolivia,BOL,2010,0.37829983,South America,
Bolivia,BOL,2015,0.38019085,South America,
Bolivia,BOL,2020,0.34873158,South America,
Botswana,BWA,1870,0.027228933,Africa,
Botswana,BWA,1880,0.028220689,Africa,
Botswana,BWA,1890,0.035092734,Africa,
Botswana,BWA,1900,0.0409037,Africa,
Botswana,BWA,1913,0.051339246,Africa,
Botswana,BWA,1925,0.055990495,Africa,
Botswana,BWA,1929,0.05643146,Africa,
Botswana,BWA,1933,0.059934784,Africa,
Botswana,BWA,1938,0.064739354,Africa,
Botswana,BWA,1950,0.08189275,Africa,
Botswana,BWA,1955,0.09093995,Africa,
Botswana,BWA,1960,0.09929384,Africa,
Botswana,BWA,1965,0.12711804,Africa,
Botswana,BWA,1970,0.19147496,Africa,
Botswana,BWA,1975,0.22933635,Africa,
Botswana,BWA,1980,0.25996396,Africa,
Botswana,BWA,1985,0.32846385,Africa,
Botswana,BWA,1990,0.36688527,Africa,
Botswana,BWA,1995,0.37415507,Africa,
Botswana,BWA,2000,0.37327424,Africa,
Botswana,BWA,2005,0.39253828,Africa,
Botswana,BWA,2010,0.43502292,Africa,
Botswana,BWA,2015,0.4397809,Africa,
Botswana,BWA,2020,0.44836295,Africa,
Brazil,BRA,1870,0.06057863,South America,
Brazil,BRA,1880,0.06390512,South America,
Brazil,BRA,1890,0.06525515,South America,
Brazil,BRA,1900,0.07343067,South America,
Brazil,BRA,1913,0.08270765,South America,
Brazil,BRA,1925,0.09492465,South America,
Brazil,BRA,1929,0.0994711,South America,
Brazil,BRA,1933,0.093527615,South America,
Brazil,BRA,1938,0.09262003,South America,
Brazil,BRA,1950,0.18481569,South America,
Brazil,BRA,1955,0.20006557,South America,
Brazil,BRA,1960,0.21587564,South America,
Brazil,BRA,1965,0.16291764,South America,
Brazil,BRA,1970,0.17965542,South America,
Brazil,BRA,1975,0.19015634,South America,
Brazil,BRA,1980,0.23425713,South America,
Brazil,BRA,1985,0.29662567,South America,
Brazil,BRA,1990,0.40866768,South America,
Brazil,BRA,1995,0.43408754,South America,
Brazil,BRA,2000,0.4555776,South America,
Brazil,BRA,2005,0.4850266,South America,
Brazil,BRA,2010,0.50270903,South America,
Brazil,BRA,2015,0.5013551,South America,
Brazil,BRA,2020,0.4536289,South America,
Brunei,BRN,1950,0.18256766,Asia,
Brunei,BRN,1955,0.20832136,Asia,
Brunei,BRN,1960,0.22835606,Asia,
Brunei,BRN,1965,0.24773128,Asia,
Brunei,BRN,1970,0.2510287,Asia,
Brunei,BRN,1975,0.30023968,Asia,
Brunei,BRN,1980,0.32804772,Asia,
Brunei,BRN,1985,0.3261934,Asia,
Brunei,BRN,1990,0.32266113,Asia,
